sorting_algorithm, array_size, run_time, num_of_process, num_of_thread
mpi_openmp_quick, 100000000, 7.002727, 6, 2
mpi_openmp_merge, 100000000, 9.930503, 6, 2
mpi_openmp_quick, 100000000, 6.965459, 6, 3
mpi_openmp_merge, 100000000, 9.889002, 6, 3
mpi_openmp_quick, 100000000, 7.411884, 6, 4
mpi_openmp_merge, 100000000, 10.719319, 6, 4
mpi_openmp_quick, 100000000, 7.112925, 6, 5
mpi_openmp_merge, 100000000, 10.382633, 6, 5
mpi_openmp_quick, 100000000, 7.054668, 6, 6
mpi_openmp_merge, 100000000, 10.345375, 6, 6
mpi_openmp_quick, 100000000, 6.992945, 6, 7
mpi_openmp_merge, 100000000, 10.306178, 6, 7
mpi_openmp_quick, 100000000, 7.063012, 6, 8
mpi_openmp_merge, 100000000, 9.880661, 6, 8
mpi_openmp_quick, 100000000, 6.687167, 7, 1
mpi_openmp_merge, 100000000, 10.417489, 7, 1
mpi_openmp_quick, 100000000, 6.487944, 7, 2
mpi_openmp_merge, 100000000, 10.087129, 7, 2
mpi_openmp_quick, 100000000, 6.548509, 7, 3
mpi_openmp_merge, 100000000, 10.515884, 7, 3
mpi_openmp_quick, 100000000, 6.627799, 7, 4
mpi_openmp_merge, 100000000, 10.625251, 7, 4
mpi_openmp_quick, 100000000, 6.515184, 7, 5
mpi_openmp_merge, 100000000, 9.522008, 7, 5
mpi_openmp_quick, 100000000, 6.571698, 7, 6
mpi_openmp_merge, 100000000, 9.872579, 7, 6
mpi_openmp_quick, 100000000, 6.452453, 7, 7
mpi_openmp_merge, 100000000, 9.504208, 7, 7
mpi_openmp_quick, 100000000, 6.511824, 7, 8
mpi_openmp_merge, 100000000, 9.780568, 7, 8
mpi_openmp_quick, 100000000, 6.404043, 8, 1
mpi_openmp_merge, 100000000, 9.949243, 8, 1
mpi_openmp_quick, 100000000, 6.346725, 8, 2
mpi_openmp_merge, 100000000, 9.771557, 8, 2
mpi_openmp_quick, 100000000, 6.471438, 8, 3
mpi_openmp_merge, 100000000, 9.907488, 8, 3
mpi_openmp_quick, 100000000, 6.478411, 8, 4
mpi_openmp_merge, 100000000, 9.694318, 8, 4
mpi_openmp_quick, 100000000, 6.469575, 8, 5
mpi_openmp_merge, 100000000, 9.950445, 8, 5
mpi_openmp_quick, 100000000, 6.457848, 8, 6
mpi_openmp_merge, 100000000, 10.407773, 8, 6
mpi_openmp_quick, 100000000, 6.396095, 8, 7
mpi_openmp_merge, 100000000, 9.854565, 8, 7
mpi_openmp_quick, 100000000, 6.438763, 8, 8
mpi_openmp_merge, 100000000, 9.683084, 8, 8
mpi_openmp_quick, 10000000, 1.976577, 1, 1
mpi_openmp_merge, 10000000, 3.029855, 1, 1
mpi_openmp_quick, 10000000, 2.005670, 1, 2
mpi_openmp_merge, 10000000, 3.045320, 1, 2
mpi_openmp_quick, 10000000, 1.970493, 1, 3
mpi_openmp_merge, 10000000, 3.033024, 1, 3
mpi_openmp_quick, 10000000, 1.952227, 1, 4
mpi_openmp_merge, 10000000, 2.994634, 1, 4
mpi_openmp_quick, 10000000, 1.970113, 1, 5
mpi_openmp_merge, 10000000, 3.017951, 1, 5
mpi_openmp_quick, 10000000, 1.965582, 1, 6
mpi_openmp_merge, 10000000, 3.034958, 1, 6
mpi_openmp_quick, 10000000, 1.968310, 1, 7
mpi_openmp_merge, 10000000, 3.060540, 1, 7
mpi_openmp_quick, 10000000, 1.951283, 1, 8
mpi_openmp_merge, 10000000, 3.041464, 1, 8
mpi_openmp_quick, 10000000, 1.110583, 2, 1
mpi_openmp_merge, 10000000, 1.614187, 2, 1
mpi_openmp_quick, 10000000, 1.099198, 2, 2
mpi_openmp_merge, 10000000, 1.641752, 2, 2
mpi_openmp_quick, 10000000, 1.107029, 2, 3
mpi_openmp_merge, 10000000, 1.612416, 2, 3
mpi_openmp_quick, 10000000, 1.097858, 2, 4
mpi_openmp_merge, 10000000, 1.639574, 2, 4
mpi_openmp_quick, 10000000, 1.094343, 2, 5
mpi_openmp_merge, 10000000, 1.621720, 2, 5
mpi_openmp_quick, 10000000, 1.097207, 2, 6
mpi_openmp_merge, 10000000, 1.622311, 2, 6
mpi_openmp_quick, 10000000, 1.103805, 2, 7
mpi_openmp_merge, 10000000, 1.618995, 2, 7
mpi_openmp_quick, 10000000, 1.116913, 2, 8
mpi_openmp_merge, 10000000, 1.597592, 2, 8
mpi_openmp_quick, 10000000, 0.854887, 3, 1
mpi_openmp_merge, 10000000, 1.243573, 3, 1
mpi_openmp_quick, 10000000, 0.896759, 3, 2
mpi_openmp_merge, 10000000, 1.247562, 3, 2
mpi_openmp_quick, 10000000, 0.865268, 3, 3
mpi_openmp_merge, 10000000, 1.233753, 3, 3
mpi_openmp_quick, 10000000, 0.871252, 3, 4
mpi_openmp_merge, 10000000, 1.227780, 3, 4
mpi_openmp_quick, 10000000, 0.860619, 3, 5
mpi_openmp_merge, 10000000, 1.315158, 3, 5
mpi_openmp_quick, 10000000, 0.885816, 3, 6
mpi_openmp_merge, 10000000, 1.255489, 3, 6
mpi_openmp_quick, 10000000, 0.864251, 3, 7
mpi_openmp_merge, 10000000, 1.234524, 3, 7
mpi_openmp_quick, 10000000, 0.868828, 3, 8
mpi_openmp_merge, 10000000, 1.236293, 3, 8
mpi_openmp_quick, 10000000, 0.713110, 4, 1
mpi_openmp_merge, 10000000, 1.034716, 4, 1
mpi_openmp_quick, 10000000, 0.732581, 4, 2
mpi_openmp_merge, 10000000, 1.019560, 4, 2
mpi_openmp_quick, 10000000, 0.715044, 4, 3
mpi_openmp_merge, 10000000, 1.035364, 4, 3
mpi_openmp_quick, 10000000, 0.801522, 4, 4
mpi_openmp_merge, 10000000, 0.996539, 4, 4
mpi_openmp_quick, 10000000, 0.737278, 4, 5
mpi_openmp_merge, 10000000, 0.998554, 4, 5
mpi_openmp_quick, 10000000, 0.720050, 4, 6
mpi_openmp_merge, 10000000, 1.073174, 4, 6
mpi_openmp_quick, 10000000, 0.729755, 4, 7
mpi_openmp_merge, 10000000, 1.010020, 4, 7
mpi_openmp_quick, 10000000, 0.748762, 4, 8
mpi_openmp_merge, 10000000, 0.982748, 4, 8
mpi_openmp_quick, 10000000, 0.731552, 5, 1
mpi_openmp_merge, 10000000, 1.023353, 5, 1
mpi_openmp_quick, 10000000, 0.730580, 5, 2
mpi_openmp_merge, 10000000, 0.991843, 5, 2
mpi_openmp_quick, 10000000, 0.777289, 5, 3
mpi_openmp_merge, 10000000, 0.992567, 5, 3
mpi_openmp_quick, 10000000, 0.721127, 5, 4
mpi_openmp_merge, 10000000, 1.008771, 5, 4
mpi_openmp_quick, 10000000, 0.728119, 5, 5
mpi_openmp_merge, 10000000, 0.985370, 5, 5
mpi_openmp_quick, 10000000, 0.730786, 5, 6
mpi_openmp_merge, 10000000, 0.988115, 5, 6
mpi_openmp_quick, 10000000, 0.724725, 5, 7
mpi_openmp_merge, 10000000, 0.974094, 5, 7
mpi_openmp_quick, 10000000, 0.727044, 5, 8
mpi_openmp_merge, 10000000, 1.006846, 5, 8
mpi_openmp_quick, 10000000, 0.695571, 6, 1
mpi_openmp_merge, 10000000, 0.929440, 6, 1
mpi_openmp_quick, 10000000, 0.663278, 6, 2
mpi_openmp_merge, 10000000, 0.942890, 6, 2
mpi_openmp_quick, 10000000, 0.740400, 6, 3
mpi_openmp_merge, 10000000, 0.921376, 6, 3
mpi_openmp_quick, 10000000, 0.659204, 6, 4
mpi_openmp_merge, 10000000, 0.934402, 6, 4
mpi_openmp_quick, 10000000, 0.650841, 6, 5
mpi_openmp_merge, 10000000, 0.937607, 6, 5
mpi_openmp_quick, 10000000, 0.655572, 6, 6
mpi_openmp_merge, 10000000, 0.970707, 6, 6
mpi_openmp_quick, 10000000, 0.675858, 6, 7
mpi_openmp_merge, 10000000, 0.906127, 6, 7
mpi_openmp_quick, 10000000, 0.670827, 6, 8
mpi_openmp_merge, 10000000, 0.943239, 6, 8
mpi_openmp_quick, 10000000, 0.636096, 7, 1
mpi_openmp_merge, 10000000, 0.977059, 7, 1
mpi_openmp_quick, 10000000, 0.647524, 7, 2
mpi_openmp_merge, 10000000, 0.895709, 7, 2
mpi_openmp_quick, 10000000, 0.626711, 7, 3
mpi_openmp_merge, 10000000, 0.879885, 7, 3
mpi_openmp_quick, 10000000, 0.692525, 7, 4
mpi_openmp_merge, 10000000, 0.914634, 7, 4
mpi_openmp_quick, 10000000, 0.632489, 7, 5
mpi_openmp_merge, 10000000, 0.964322, 7, 5
mpi_openmp_quick, 10000000, 0.655277, 7, 6
mpi_openmp_merge, 10000000, 0.888524, 7, 6
mpi_openmp_quick, 10000000, 0.633148, 7, 7
mpi_openmp_merge, 10000000, 0.904533, 7, 7
mpi_openmp_quick, 10000000, 0.637271, 7, 8
mpi_openmp_merge, 10000000, 0.913093, 7, 8
mpi_openmp_quick, 10000000, 0.705287, 8, 1
mpi_openmp_merge, 10000000, 0.843477, 8, 1
mpi_openmp_quick, 10000000, 0.636949, 8, 2
mpi_openmp_merge, 10000000, 0.871599, 8, 2
mpi_openmp_quick, 10000000, 0.624742, 8, 3
mpi_openmp_merge, 10000000, 0.851420, 8, 3
mpi_openmp_quick, 10000000, 0.629410, 8, 4
mpi_openmp_merge, 10000000, 0.875960, 8, 4
mpi_openmp_quick, 10000000, 0.630959, 8, 5
mpi_openmp_merge, 10000000, 0.949971, 8, 5
mpi_openmp_quick, 10000000, 0.624177, 8, 6
mpi_openmp_merge, 10000000, 0.894770, 8, 6
mpi_openmp_quick, 10000000, 0.631779, 8, 7
mpi_openmp_merge, 10000000, 0.869188, 8, 7
mpi_openmp_quick, 10000000, 0.615836, 8, 8
mpi_openmp_merge, 10000000, 0.862509, 8, 8
mpi_openmp_quick, 50000000, 10.724491, 1, 1
mpi_openmp_merge, 50000000, 16.553395, 1, 1
mpi_openmp_quick, 50000000, 10.703636, 1, 2
mpi_openmp_merge, 50000000, 16.483856, 1, 2
mpi_openmp_quick, 50000000, 10.701635, 1, 3
mpi_openmp_merge, 50000000, 16.259596, 1, 3
mpi_openmp_quick, 50000000, 10.726068, 1, 4
mpi_openmp_merge, 50000000, 16.274193, 1, 4
mpi_openmp_quick, 50000000, 10.638014, 1, 5
mpi_openmp_merge, 50000000, 16.113256, 1, 5
mpi_openmp_quick, 50000000, 10.720670, 1, 6
mpi_openmp_merge, 50000000, 16.474006, 1, 6
mpi_openmp_quick, 50000000, 10.804094, 1, 7
mpi_openmp_merge, 50000000, 16.466916, 1, 7
mpi_openmp_quick, 50000000, 10.679385, 1, 8
mpi_openmp_merge, 50000000, 16.425521, 1, 8
mpi_openmp_quick, 50000000, 5.994795, 2, 1
mpi_openmp_merge, 50000000, 8.934084, 2, 1
mpi_openmp_quick, 50000000, 6.029947, 2, 2
mpi_openmp_merge, 50000000, 8.860948, 2, 2
mpi_openmp_quick, 50000000, 5.993051, 2, 3
mpi_openmp_merge, 50000000, 8.996725, 2, 3
mpi_openmp_quick, 50000000, 5.980310, 2, 4
mpi_openmp_merge, 50000000, 8.952820, 2, 4
mpi_openmp_quick, 50000000, 6.040815, 2, 5
mpi_openmp_merge, 50000000, 8.872304, 2, 5
mpi_openmp_quick, 50000000, 5.980435, 2, 6
mpi_openmp_merge, 50000000, 8.920398, 2, 6
mpi_openmp_quick, 50000000, 6.018382, 2, 7
mpi_openmp_merge, 50000000, 8.803772, 2, 7
mpi_openmp_quick, 50000000, 5.957759, 2, 8
mpi_openmp_merge, 50000000, 8.972196, 2, 8
mpi_openmp_quick, 50000000, 4.609534, 3, 1
mpi_openmp_merge, 50000000, 6.398713, 3, 1
mpi_openmp_quick, 50000000, 4.637106, 3, 2
mpi_openmp_merge, 50000000, 6.420232, 3, 2
mpi_openmp_quick, 50000000, 4.658368, 3, 3
mpi_openmp_merge, 50000000, 6.359149, 3, 3
mpi_openmp_quick, 50000000, 4.635894, 3, 4
mpi_openmp_merge, 50000000, 6.320911, 3, 4
mpi_openmp_quick, 50000000, 4.657596, 3, 5
mpi_openmp_merge, 50000000, 6.324475, 3, 5
mpi_openmp_quick, 50000000, 4.661652, 3, 6
mpi_openmp_merge, 50000000, 6.383409, 3, 6
mpi_openmp_quick, 50000000, 4.632870, 3, 7
mpi_openmp_merge, 50000000, 6.230562, 3, 7
mpi_openmp_quick, 50000000, 4.634066, 3, 8
mpi_openmp_merge, 50000000, 6.305781, 3, 8
mpi_openmp_quick, 50000000, 3.814923, 4, 1
mpi_openmp_merge, 50000000, 5.316728, 4, 1
mpi_openmp_quick, 50000000, 3.727539, 4, 2
mpi_openmp_merge, 50000000, 7.419257, 4, 2
mpi_openmp_quick, 50000000, 3.806030, 4, 3
mpi_openmp_merge, 50000000, 5.528849, 4, 3
mpi_openmp_quick, 50000000, 3.814171, 4, 4
mpi_openmp_merge, 50000000, 5.211013, 4, 4
mpi_openmp_quick, 50000000, 3.908142, 4, 5
mpi_openmp_merge, 50000000, 5.258412, 4, 5
mpi_openmp_quick, 50000000, 3.772727, 4, 6
mpi_openmp_merge, 50000000, 5.326070, 4, 6
mpi_openmp_quick, 50000000, 3.779076, 4, 7
mpi_openmp_merge, 50000000, 5.260119, 4, 7
mpi_openmp_quick, 50000000, 3.792962, 4, 8
mpi_openmp_merge, 50000000, 5.356026, 4, 8
mpi_openmp_quick, 50000000, 3.694959, 5, 1
mpi_openmp_merge, 50000000, 5.188636, 5, 1
mpi_openmp_quick, 50000000, 3.930022, 5, 2
mpi_openmp_merge, 50000000, 5.129788, 5, 2
mpi_openmp_quick, 50000000, 3.703351, 5, 3
mpi_openmp_merge, 50000000, 5.027934, 5, 3
mpi_openmp_quick, 50000000, 3.690485, 5, 4
mpi_openmp_merge, 50000000, 5.082992, 5, 4
mpi_openmp_quick, 50000000, 3.750937, 5, 5
mpi_openmp_merge, 50000000, 5.033261, 5, 5
mpi_openmp_quick, 50000000, 3.771788, 5, 6
mpi_openmp_merge, 50000000, 5.136419, 5, 6
mpi_openmp_quick, 50000000, 3.735456, 5, 7
mpi_openmp_merge, 50000000, 5.134926, 5, 7
mpi_openmp_quick, 50000000, 3.893599, 5, 8
mpi_openmp_merge, 50000000, 5.112055, 5, 8
mpi_openmp_quick, 50000000, 3.404850, 6, 1
mpi_openmp_merge, 50000000, 4.676304, 6, 1
mpi_openmp_quick, 50000000, 3.520586, 6, 2
mpi_openmp_merge, 50000000, 4.883339, 6, 2
mpi_openmp_quick, 50000000, 3.444277, 6, 3
mpi_openmp_merge, 50000000, 4.616560, 6, 3
mpi_openmp_quick, 50000000, 3.437410, 6, 4
mpi_openmp_merge, 50000000, 4.626774, 6, 4
mpi_openmp_quick, 50000000, 3.469755, 6, 5
mpi_openmp_merge, 50000000, 4.509198, 6, 5
mpi_openmp_quick, 50000000, 3.441006, 6, 6
mpi_openmp_merge, 50000000, 4.624143, 6, 6
mpi_openmp_quick, 50000000, 3.438433, 6, 7
mpi_openmp_merge, 50000000, 4.581787, 6, 7
mpi_openmp_quick, 50000000, 3.741479, 6, 8
mpi_openmp_merge, 50000000, 4.635662, 6, 8
mpi_openmp_quick, 50000000, 3.322709, 7, 1
mpi_openmp_merge, 50000000, 4.511031, 7, 1
mpi_openmp_quick, 50000000, 3.251285, 7, 2
mpi_openmp_merge, 50000000, 4.424550, 7, 2
mpi_openmp_quick, 50000000, 3.286179, 7, 3
mpi_openmp_merge, 50000000, 4.477907, 7, 3
mpi_openmp_quick, 50000000, 3.283935, 7, 4
mpi_openmp_merge, 50000000, 4.511638, 7, 4
mpi_openmp_quick, 50000000, 3.251482, 7, 5
mpi_openmp_merge, 50000000, 4.396397, 7, 5
mpi_openmp_quick, 50000000, 3.258247, 7, 6
mpi_openmp_merge, 50000000, 4.395700, 7, 6
mpi_openmp_quick, 50000000, 3.552165, 7, 7
mpi_openmp_merge, 50000000, 4.573563, 7, 7
mpi_openmp_quick, 50000000, 3.215795, 7, 8
mpi_openmp_merge, 50000000, 4.361937, 7, 8
mpi_openmp_quick, 50000000, 3.112907, 8, 1
mpi_openmp_merge, 50000000, 4.385446, 8, 1
mpi_openmp_quick, 50000000, 3.104862, 8, 2
mpi_openmp_merge, 50000000, 4.443806, 8, 2
mpi_openmp_quick, 50000000, 3.195118, 8, 3
mpi_openmp_merge, 50000000, 4.327398, 8, 3
mpi_openmp_quick, 50000000, 3.157935, 8, 4
mpi_openmp_merge, 50000000, 4.366208, 8, 4
mpi_openmp_quick, 50000000, 3.141123, 8, 5
mpi_openmp_merge, 50000000, 4.409421, 8, 5
mpi_openmp_quick, 50000000, 3.192095, 8, 6
mpi_openmp_merge, 50000000, 4.453671, 8, 6
mpi_openmp_quick, 50000000, 3.129225, 8, 7
mpi_openmp_merge, 50000000, 4.397752, 8, 7
mpi_openmp_quick, 50000000, 3.206287, 8, 8
mpi_openmp_merge, 50000000, 4.333453, 8, 8
mpi_openmp_quick, 100000000, 22.539688, 1, 1
mpi_openmp_merge, 100000000, 33.959402, 1, 1
mpi_openmp_quick, 100000000, 22.368635, 1, 2
mpi_openmp_merge, 100000000, 33.487442, 1, 2
mpi_openmp_quick, 100000000, 22.454298, 1, 3
mpi_openmp_merge, 100000000, 34.666636, 1, 3
mpi_openmp_quick, 100000000, 22.200065, 1, 4
mpi_openmp_merge, 100000000, 33.609374, 1, 4
mpi_openmp_quick, 100000000, 22.117495, 1, 5
mpi_openmp_merge, 100000000, 33.343636, 1, 5
mpi_openmp_quick, 100000000, 22.213336, 1, 6
mpi_openmp_merge, 100000000, 33.471592, 1, 6
mpi_openmp_quick, 100000000, 22.104582, 1, 7
mpi_openmp_merge, 100000000, 34.216495, 1, 7
mpi_openmp_quick, 100000000, 22.291500, 1, 8
mpi_openmp_merge, 100000000, 34.068695, 1, 8
mpi_openmp_quick, 100000000, 12.575153, 2, 1
mpi_openmp_merge, 100000000, 18.300230, 2, 1
mpi_openmp_quick, 100000000, 12.356165, 2, 2
mpi_openmp_merge, 100000000, 18.262095, 2, 2
mpi_openmp_quick, 100000000, 12.330863, 2, 3
mpi_openmp_merge, 100000000, 18.531051, 2, 3
mpi_openmp_quick, 100000000, 12.350387, 2, 4
mpi_openmp_merge, 100000000, 18.396095, 2, 4
mpi_openmp_quick, 100000000, 12.370912, 2, 5
mpi_openmp_merge, 100000000, 18.379152, 2, 5
mpi_openmp_quick, 100000000, 12.483758, 2, 6
mpi_openmp_merge, 100000000, 18.403690, 2, 6
mpi_openmp_quick, 100000000, 12.446506, 2, 7
mpi_openmp_merge, 100000000, 18.403435, 2, 7
mpi_openmp_quick, 100000000, 12.316684, 2, 8
mpi_openmp_merge, 100000000, 18.267828, 2, 8
mpi_openmp_quick, 100000000, 10.017818, 3, 1
mpi_openmp_merge, 100000000, 13.236131, 3, 1
mpi_openmp_quick, 100000000, 9.496919, 3, 2
mpi_openmp_merge, 100000000, 13.341189, 3, 2
mpi_openmp_quick, 100000000, 9.581860, 3, 3
mpi_openmp_merge, 100000000, 13.166941, 3, 3
mpi_openmp_quick, 100000000, 9.539397, 3, 4
mpi_openmp_merge, 100000000, 13.060092, 3, 4
mpi_openmp_quick, 100000000, 9.534250, 3, 5
mpi_openmp_merge, 100000000, 13.033744, 3, 5
mpi_openmp_quick, 100000000, 9.506807, 3, 6
mpi_openmp_merge, 100000000, 13.106238, 3, 6
mpi_openmp_quick, 100000000, 9.555864, 3, 7
mpi_openmp_merge, 100000000, 13.263402, 3, 7
mpi_openmp_quick, 100000000, 9.522352, 3, 8
mpi_openmp_merge, 100000000, 13.015372, 3, 8
mpi_openmp_quick, 100000000, 7.936856, 4, 1
mpi_openmp_merge, 100000000, 11.814774, 4, 1
mpi_openmp_quick, 100000000, 7.948255, 4, 2
mpi_openmp_merge, 100000000, 11.279840, 4, 2
mpi_openmp_quick, 100000000, 7.813818, 4, 3
mpi_openmp_merge, 100000000, 11.452844, 4, 3
mpi_openmp_quick, 100000000, 7.625423, 4, 4
mpi_openmp_merge, 100000000, 11.501096, 4, 4
mpi_openmp_quick, 100000000, 7.776861, 4, 5
mpi_openmp_merge, 100000000, 10.884320, 4, 5
mpi_openmp_quick, 100000000, 7.920765, 4, 6
mpi_openmp_merge, 100000000, 11.346308, 4, 6
mpi_openmp_quick, 100000000, 7.748787, 4, 7
mpi_openmp_merge, 100000000, 11.646308, 4, 7
mpi_openmp_quick, 100000000, 7.968932, 4, 8
mpi_openmp_merge, 100000000, 11.152819, 4, 8
mpi_openmp_quick, 100000000, 8.242312, 5, 1
mpi_openmp_merge, 100000000, 11.281440, 5, 1
mpi_openmp_quick, 100000000, 7.953186, 5, 2
mpi_openmp_merge, 100000000, 11.908975, 5, 2
mpi_openmp_quick, 100000000, 7.889747, 5, 3
mpi_openmp_merge, 100000000, 10.979564, 5, 3
mpi_openmp_quick, 100000000, 7.902756, 5, 4
mpi_openmp_merge, 100000000, 11.127299, 5, 4
mpi_openmp_quick, 100000000, 7.939597, 5, 5
mpi_openmp_merge, 100000000, 11.105046, 5, 5
mpi_openmp_quick, 100000000, 8.496181, 5, 6
mpi_openmp_merge, 100000000, 11.973858, 5, 6
mpi_openmp_quick, 100000000, 7.923450, 5, 7
mpi_openmp_merge, 100000000, 10.945018, 5, 7
mpi_openmp_quick, 100000000, 8.043021, 5, 8
mpi_openmp_merge, 100000000, 11.103901, 5, 8
mpi_openmp_quick, 100000000, 7.387437, 6, 1
mpi_openmp_merge, 100000000, 10.414463, 6, 1
mpi_openmp_quick, 100000000, 6.930623, 6, 2
mpi_openmp_merge, 100000000, 9.775269, 6, 2
mpi_openmp_quick, 100000000, 6.891944, 6, 3
mpi_openmp_merge, 100000000, 9.940837, 6, 3
mpi_openmp_quick, 100000000, 6.950441, 6, 4
mpi_openmp_merge, 100000000, 9.888430, 6, 4
mpi_openmp_quick, 100000000, 6.913908, 6, 5
mpi_openmp_merge, 100000000, 9.756133, 6, 5
mpi_openmp_quick, 100000000, 6.902882, 6, 6
mpi_openmp_merge, 100000000, 9.876257, 6, 6
mpi_openmp_quick, 100000000, 6.985696, 6, 7
mpi_openmp_merge, 100000000, 9.766420, 6, 7
mpi_openmp_quick, 100000000, 6.938394, 6, 8
mpi_openmp_merge, 100000000, 10.192894, 6, 8
mpi_openmp_quick, 100000000, 6.547324, 7, 1
mpi_openmp_merge, 100000000, 9.981819, 7, 1
mpi_openmp_quick, 100000000, 6.511095, 7, 2
mpi_openmp_merge, 100000000, 10.210282, 7, 2
mpi_openmp_quick, 100000000, 6.551071, 7, 3
mpi_openmp_merge, 100000000, 9.716606, 7, 3
mpi_openmp_quick, 100000000, 6.497588, 7, 4
mpi_openmp_merge, 100000000, 9.640753, 7, 4
mpi_openmp_quick, 100000000, 6.447322, 7, 5
mpi_openmp_merge, 100000000, 10.108184, 7, 5
mpi_openmp_quick, 100000000, 6.520362, 7, 6
mpi_openmp_merge, 100000000, 9.481944, 7, 6
mpi_openmp_quick, 100000000, 6.517256, 7, 7
mpi_openmp_merge, 100000000, 9.720875, 7, 7
mpi_openmp_quick, 100000000, 6.520211, 7, 8
mpi_openmp_merge, 100000000, 9.660975, 7, 8
mpi_openmp_quick, 100000000, 6.230256, 8, 1
mpi_openmp_merge, 100000000, 9.932608, 8, 1
mpi_openmp_quick, 100000000, 6.472578, 8, 2
mpi_openmp_merge, 100000000, 9.961920, 8, 2
mpi_openmp_quick, 100000000, 6.188760, 8, 3
mpi_openmp_merge, 100000000, 9.765082, 8, 3
mpi_openmp_quick, 100000000, 6.302036, 8, 4
mpi_openmp_merge, 100000000, 9.734489, 8, 4
mpi_openmp_quick, 100000000, 6.254897, 8, 5
mpi_openmp_merge, 100000000, 9.874442, 8, 5
mpi_openmp_quick, 100000000, 6.233447, 8, 6
mpi_openmp_merge, 100000000, 9.982153, 8, 6
mpi_openmp_quick, 100000000, 6.236335, 8, 7
mpi_openmp_merge, 100000000, 10.041530, 8, 7
mpi_openmp_quick, 100000000, 6.343011, 8, 8
mpi_openmp_merge, 100000000, 10.004116, 8, 8
